account_id,client_id,account_type,opening_date,status
04f38f83-2b00-4085-b9d8-2e48af99ad41,136cf628-35a3-4ee6-a045-eaaa3c148201,courant,2013-03-19,active
69316c15-29ae-4c17-a67f-a1649d120473,1ea678f3-5bf8-4ba6-a182-f69378fe1d4e,courant,2022-02-01,active
2afec313-288e-430e-a689-3adb30140691,c06cb3ee-5103-4917-a008-f90e3177cb75,courant,2020-04-27,active
467ac74a-d640-478e-bec3-2a63e4aa2b17,1768bc45-4b1b-476f-aa49-11dd1f6b2a0e,courant,2021-08-01,active
bbf62a98-feff-416b-8beb-b45b25f9a330,254b92ac-2c3a-488e-b25d-0626bed63a1c,courant,2015-02-01,active
31903900-85a2-4d01-9349-af680897d4da,e85459f7-2f38-4999-a809-1e83f1568cff,courant,2018-09-07,active
48e994aa-c638-40ea-9a21-064104451bbe,3ebfb0df-8ede-469c-b3a8-9fbb2453a6ba,courant,2017-08-18,active
b954bf73-b2e9-431c-8e4c-cea32f5eb8f2,cf026270-7c75-45e4-a1da-ff3578337f14,courant,2019-02-06,active
fa401a1d-65e4-47bb-950a-4e46333f36f0,34263cf9-f06a-410f-b60f-21941d16ae8a,courant,2022-04-20,active
e8cd454c-efb6-42eb-b80e-e18b691b6cc5,b8ba7d2b-1d45-4c8d-aa1d-5594dc05e97a,courant,2017-04-10,active
42a159e1-7a7b-4736-90ee-9b632591343a,c34e595b-c964-4ecb-b1f3-f5cd6dc95fbb,courant,2013-08-31,active
c586e321-2f08-4437-b768-635c1d020652,7c90bc7d-2e68-4199-ad96-b12e13658a59,courant,2013-07-31,active
ddec27da-9508-4fe6-84ea-74a4e08d7778,86f967c6-a35f-49d4-acba-4038a3d89d67,courant,2019-12-14,active
442073fc-d80f-4aa2-99ec-8e40c582b685,f40e51bf-d308-45ed-9c25-c5e9e9219c9b,courant,2015-06-04,active
7a5f2f69-5615-4c34-beae-118af127055c,7d496dc1-8ab2-4358-b03c-55f0f1abc873,courant,2018-06-23,active
1329e2d0-ac98-4b6c-a411-4f4b5c9b3040,dfeeb511-028d-490c-ae1e-00d84f10eecc,courant,2013-01-13,active
ff930074-0ac9-4543-aa90-d22694623ce1,f052f083-b503-4d88-89ef-06fa13980330,courant,2019-09-04,active
c8fc47be-d884-4cc0-892a-222f44b94a34,2a7d3a68-af97-4726-93d3-dea3db987a40,courant,2015-01-30,active
29fbf1a2-0b90-4af1-a5a0-e1028fda6839,34b8fdad-5e40-40d9-afeb-b00b0d11fa55,courant,2019-04-24,active
7ac7e4d7-a18a-46fa-8e80-766178ecdd74,8a7b3b95-7f57-494b-807a-5c3358ccfe45,courant,2011-06-16,active
82a0cd13-558b-4d5d-a4c1-5eda46e00b06,abd14bea-34b8-4a6b-a800-04b0abb1b9db,courant,2010-03-15,active
fd9d8268-9462-42bb-8149-e524cb48c38e,8deeea10-2919-4c9e-b631-00732bb4aecd,courant,2010-09-05,active
5a8e064c-dee9-4b9f-aedd-05643419f636,2d595485-e2cd-4158-ae20-6e6489927bbc,courant,2012-09-26,active
300bc929-9a8e-413e-80aa-b2a5cf858790,38c4061f-e407-42bd-90de-cd689cb55b96,courant,2017-10-07,active
b05cbce2-57f6-41e3-b778-d39894d04e6c,2c1d58dc-784e-4b32-b969-2b56e01e162f,courant,2011-07-01,active
f5e00541-a884-47f5-9b55-a59340fcc5e0,4a5e31b3-c41f-4a75-ac35-a30cd1487b7b,courant,2021-09-02,active
b3cddad1-157f-4602-b3dc-0d51e9669945,1b08d6ef-59db-44bd-a997-62c9caee7fa3,courant,2022-07-03,active
b272dcf0-936c-40a5-a3fc-e469447f2ca6,196c8acd-09a6-426c-b918-9c33a3d127b3,courant,2010-06-18,active
12ef28af-137b-436f-b466-40cb6fef912f,cf1455a5-59e3-49ff-8a8a-b3e7e25d1fbe,courant,2022-05-20,active
cddf75e7-6beb-4f68-b154-f4102c2b8ecd,45717787-2282-4ab0-9385-e01fc37683ac,courant,2019-11-22,active
43f8be47-a357-4ca6-ab67-7cf78a1bc9e6,f22ef5a0-e159-4395-8a82-06116eb9780a,courant,2022-10-16,active
bd57d13a-ec1c-4059-8dbd-aaec70d50a0d,b7b87e78-b893-4db6-8eba-557e2a09c04b,courant,2020-04-13,active
183309a4-2e1b-4e53-aa2b-e5b2f5ba435f,8cfc077b-77c7-4230-9684-b375360e7601,courant,2017-05-23,active
fd686dc1-585c-40d9-8fda-d9717da09cde,7a06edd8-360d-449c-9d88-7c33d350386e,courant,2017-08-31,active
5007ea06-2b73-4d0c-833c-7dbfd7f85e57,a13f5c6d-5bc5-4567-9404-c6027c676b21,courant,2011-02-16,active
adfcc8b0-89db-406f-8f5e-55bbb95cd3d1,fcb2c807-6761-4fca-978d-e878fed0c0e0,courant,2020-08-18,active
a423800a-4a81-4a1e-a19d-20002a3432c0,015bda58-809b-4422-a47c-b58053fb38ac,courant,2016-06-08,active
81c851b2-8f75-47c1-862e-b28f57217f5d,3ba70f05-1552-4e53-b1f5-76d7e6521284,courant,2012-04-24,active
3c0e6f9e-663f-417b-a03f-b107e78fa61b,ab5d9f09-a01e-492b-bd3d-d55738c530b7,courant,2015-05-28,active
aa5b9c33-46ae-424b-a5a8-8131f4600928,b8343195-a6cd-40a0-9f0f-5681cfe38084,courant,2015-07-31,active
bad53502-b267-47a2-844d-e0663d55e666,732a1040-5829-437b-be68-3cf0ceae9562,courant,2022-07-21,active
0d1737ed-98d0-408a-a4ee-ff13103daf57,a471525b-0ff0-42e5-870b-0d8b09ba63cb,courant,2010-07-29,active
8b8d751b-cbad-4136-8e51-6d733f4cc460,53e69b50-1f37-4c6e-800d-79c416e4afbf,courant,2017-07-17,active
349b8713-f9f7-43fc-a26f-4c96f5dcdd83,9f5c1f28-62e9-44a1-9262-1886933dd8a0,courant,2019-04-17,active
f57acee5-a77d-416c-95ea-e879c539bd9d,5b67a257-08fa-4dd9-8876-2b609f40b7a4,courant,2012-09-14,active
e27c69ab-b276-4e9d-bf45-8f5d48599039,28d2b3ab-3a91-4822-a599-74fd6bde76ac,courant,2012-01-13,active
c149044e-eaa1-422e-922a-1d1856ac2704,efa848a7-801f-468d-a950-866d3a167cdd,courant,2017-06-04,active
3b2814f3-b8df-4bd4-8acd-606428bebde8,1e447d02-c592-4306-9100-4f9ef92be6a5,courant,2022-06-22,active
9a5918c7-f937-46bf-87d4-07a804082230,160f470e-fc25-4bef-8dd5-2d139dfff6e4,courant,2017-04-11,active
d97b7e3e-6aa7-4b25-aca9-8e679fe8e58e,e41c9deb-b1fc-42ac-bfed-738c067eabff,courant,2022-07-24,active
4968cecf-c453-4867-bf02-f220d2c0134b,52d92b57-1a31-477c-943a-e84c2aae8e00,courant,2017-08-17,active
00fded2a-0e6d-47dd-a352-61e6d2c7d0ec,cf323da5-114f-42a9-88a1-9d30cf9e259c,courant,2017-07-12,active
fbae9016-5022-4df4-a64d-67309eaf9b38,6b7666b3-ec7e-4e48-866b-ef5a9f438343,courant,2010-04-09,active
be45ac5d-b826-4e6f-b734-4ed47d1e47dc,9f4839eb-13cf-4034-9609-deede6d579ee,courant,2020-07-28,active
9f5632f6-c3b7-43d7-a65b-5c0617498962,2babec51-3cdb-48cb-a696-c660c095732f,courant,2017-09-11,active
f09730ce-0936-42c9-adb0-8e25f9978430,e50bfd7f-0fd3-4320-b04f-810bd7a4d21e,courant,2011-12-31,active
1176d813-2e69-43f3-908e-67c4412a75fe,766c4d48-d087-4f51-9317-4504776808e7,courant,2021-09-07,active
8012f232-bcac-4306-b4bb-1e4fda9d6a50,3482f592-8890-409e-ab15-256d66030203,courant,2012-06-15,active
8e55d05f-0896-4692-8aa0-c1a8cb92d1a1,2fac736c-10ca-4177-af3b-9a99616ee8d6,courant,2012-04-18,active
98df1a34-016e-41ae-8e22-4acbc94e3af2,ae41e0c2-8c26-4eea-925a-5369b60f0ae1,courant,2012-09-21,active
11595d59-52a7-4a87-a8b5-3d3b9a1ee5ef,69a42642-6f8e-4ae7-b60d-7a757d04415c,courant,2012-07-24,active
856122c0-c490-464b-8e1d-66d72663a70f,7e439c7d-c444-4129-9ad6-97ae1cb32f85,courant,2021-02-04,active
e883243f-7629-499d-873a-89d757f5c715,3c755376-9bd4-4483-aee4-3eaf20832c6a,courant,2017-10-15,active
fa8f6d0b-4cf1-4841-bdd7-36e3ca948cb4,cd1a99be-dc2f-4af5-b7dc-6b1a555c2e97,courant,2022-06-04,active
a790c5d3-684f-414d-abd9-8e05a8bc8099,a0202e83-2708-4317-a9db-2921df0442be,courant,2010-08-31,active
378c7f37-d3df-4851-9917-1ebfc2e5eac8,74b8cc50-6eee-4aa9-8544-1e9eef6bacde,courant,2011-01-03,active
d59c9e8a-2a39-42a0-835d-55d1b5e932e7,30274ebb-6bc0-4b38-af1b-c0f041eb759d,courant,2020-10-10,active
669f3c1b-01e9-47b8-b7c3-3a52865e9611,e57d808e-2369-49d2-81a0-4192d9ef1d60,courant,2020-07-16,active
08e6957a-2e50-46ed-9a7f-9ec528eeec32,ec90094a-b359-4d11-a252-e830c98f04df,courant,2010-05-15,active
f11e33d3-2346-4700-92ab-00bcce03cea9,7e6efd68-a43d-4c06-9043-6141d18950d7,courant,2016-10-06,active
ec9025bd-bfa5-4bdb-b607-1fc333d80985,aba13acb-41e6-4073-b3aa-7ecd871bbc33,courant,2020-06-20,active
19973f27-c5f0-475a-a54c-bdf305d75dd1,27ddf576-cd9a-4ec5-82c3-779c2e8e2bfd,courant,2020-09-18,active
9a2c6ae6-3cb9-43ae-a19d-34bbca374719,550a9be7-bac4-4bc3-87f4-cefa141d34e5,courant,2022-06-06,active
f5336ccf-f600-4a97-8c3d-a90b5ab2e60f,6b4863c7-748d-4925-953b-f67935cf3e6e,courant,2013-03-01,active
b02e60b2-0069-4242-8b54-71ffba7e11a0,db3e9402-7aaf-4c2c-9a2f-7c2313aac659,courant,2022-07-25,active
1437d6cb-49e5-41c8-aef8-ab6667437fcd,553a7be9-e279-46f2-9e88-bcd1ef1a6729,courant,2017-07-03,active
9fb73703-3d94-4c9e-862e-69cdf94eb51a,2dec7476-c053-4551-9771-5b043f44bf9b,courant,2014-07-25,active
b0a23eba-2b0f-4de1-b145-1d850d009229,7e52a403-2281-47f0-8fb0-f554b2c6c925,courant,2018-10-30,active
86ea6943-4661-4e7b-97ed-05539b29c100,6e4ababc-d213-4efb-9ea4-3ab29cefb8d1,courant,2021-01-08,active
c7aaa483-9e99-4d8b-b19d-32a5bfc00938,705435e1-c3b9-4e7e-95a1-f41f4a93feac,courant,2015-12-04,active
00719ec8-0021-4a1f-b052-44cff16065b0,f42a3317-586d-4d95-b971-e283becb51a4,courant,2013-01-28,active
0f87e78e-4bab-4cfc-b4c0-c0cbd0e06240,8cf9839a-c174-4c5a-b5d3-bc75e6dec848,courant,2011-08-05,active
042e8962-8d37-420a-b3b0-151e95105399,c7afce4b-74a6-4143-9d4e-c02bf3c1d840,courant,2012-12-29,active
fe41588d-4308-41b2-b47a-18c41aa7d0a6,5f3e5b3e-2df0-451e-b30f-bd82a1e7a29d,courant,2017-04-27,active
0bb55e08-42bd-4b28-9121-e2944f0d795a,fca191ab-d5c2-4f33-9468-dfc88d90d8fb,courant,2021-08-25,active
39f3f24b-6f13-43a8-9ac8-02d525d352a3,ddf4e8fc-3309-4269-8803-982cc30023cf,courant,2022-01-17,active
b6692fdf-6109-4b46-a080-65eeb4594f2a,0ded7c0c-4122-471d-83a1-8a284cb546ff,courant,2013-02-02,active
a36ab4cf-74fd-42f9-bf89-f6fa201fb05c,db690ff8-30ea-46c7-bdf2-00b935c8d93c,courant,2012-08-25,active
9d547562-e9f3-43c9-a543-d956fed9070b,02b54ea2-efcd-42e9-a18e-5e9612cd9dec,courant,2017-08-30,active
f29a1c90-0940-4dda-b948-728e58a9d1dc,08d215ec-a1c9-43b0-bb39-e92c1af16d6f,courant,2019-06-25,active
4f56985b-74f4-46a1-9c08-02874da57a3f,804a8af1-ae28-4cea-801a-685c586480f4,courant,2010-10-28,active
07109746-1d84-4cf2-b240-6f22361488e4,8c8d229b-8e98-4c99-8c7d-91c63f5227ae,courant,2013-07-08,active
8d31edc7-a4a4-42e3-914e-1d60462fb161,6d5ed110-1b96-4dc9-83b6-1369982cb8cb,courant,2016-05-02,active
100d997a-9582-4d08-b608-f32fe13c6b90,3ddfc166-e071-499b-9778-9b58e10b8cf3,courant,2010-10-24,active
9b59fa5d-aaa9-4e9b-bf81-2962fce0a101,5dc9e826-02e4-4c33-9d5c-e8fdec3a1717,courant,2014-03-23,active
79f6fa25-cfc0-4d2a-b1f9-7483bc9ac2b3,3df3c5de-c62f-4c75-a46c-50881282359d,courant,2022-10-25,active
591047ec-9f22-45d9-8c10-5abe2029face,1d5ee4ca-b291-4a93-ac64-aa3d2c011578,courant,2011-11-10,active
dc8bc00e-f3f2-4abb-82c9-526d8abdc934,cd2c13e4-dd30-438f-87fb-f090c3973c80,courant,2020-03-07,active
98af0651-f20b-4188-98cc-4adeb01fe66c,4b6e2b9e-d112-424f-aa23-1f2f90245608,courant,2017-09-23,active
316daa6f-1e76-4fd0-993e-907ab718e046,93a49052-ac97-4f1f-8124-1ea7647589f2,courant,2019-06-06,active
c4504cec-4bdf-4265-92a5-f6e52644253b,69c90d8f-cbbb-4c7f-8b83-f326df5ec2c7,courant,2021-10-03,active
14f85543-fd31-4efe-9f0e-244635b4c29b,f7e4f6fa-d428-4288-b31e-f9472b74739b,courant,2015-09-14,active
05e1559d-ee24-4782-957b-8e98194a5cc4,ed1cce70-caca-43a1-b496-3069c0a7a59f,courant,2015-09-26,active
77fefc36-2b5e-4b82-8aee-1ed9e66424e1,e2c3fc55-6417-4c19-9abb-3cd7e6b3a009,courant,2021-10-19,active
0188579d-e776-407f-9faf-5a330098355a,ac4f0e96-479e-466b-9763-6b1187419066,courant,2012-02-06,active
ebb37270-f848-48c5-a23b-e015fb49f5d8,1087a1e4-1919-4bd3-8e5b-e93dae3e5a6d,courant,2013-07-28,active
578d447c-c41f-4a1f-adae-50dcd802bb73,77beae0a-8a42-45af-831a-71c99d9acc48,courant,2015-04-23,active
0a230e45-c138-4f4c-b6e5-ba789c9d042f,d60494b3-7d3f-47a9-909f-da0e62e9c111,courant,2011-11-24,active
4ad443a7-add4-4ac8-a7b8-537fd8829b90,04740b26-9bbd-44ca-aae0-8b777a1566f7,courant,2017-09-22,active
4ab93ab1-a673-4e30-adae-67d3429da820,bd4fc2cf-a7ca-46c9-a943-5354b81b4852,courant,2018-06-29,active
a1439ccd-8ec1-4baa-a886-aa7a5803f3c7,e14714e8-9be5-4e86-848b-e6b0601e1f15,courant,2010-04-11,active
a75abab3-dbbd-44b9-b833-e482452e8b2c,76a51ba7-6964-481a-b250-703929abab65,courant,2013-07-08,active
60e45c6e-3c1a-4969-86f5-84f2df39fb6f,726cfbed-2fb4-4d1b-aaf0-3c8c3395e84a,courant,2015-05-06,active
ab73ca1e-71dc-43d6-941f-28cf1f4dbc05,f80496b9-0c0a-4ec9-92e9-31447d23d583,courant,2014-09-24,active
cdd977af-7bd4-4bfb-a8c4-db410ad985d8,9e8266bb-1c58-4313-a933-6a09780b0fa2,courant,2014-01-19,active
bca46790-5c9b-4c84-8408-c8b27305cecf,b41967f0-ce2b-4d23-b0c5-115749193cd8,courant,2018-01-31,active
592a877c-827b-46b5-8dc6-db461381413d,6f534ac4-3ad8-4423-b2b8-428cc9176b63,courant,2020-02-14,active
633cce45-24c6-4daf-9815-6514e078fffa,38d0885d-8a4b-4bfb-9e79-6df81dc1ec98,courant,2016-01-25,active
812f643c-680c-4058-b556-0008b06fe306,28556435-74bb-426e-8f5a-681e403ae26d,courant,2010-12-24,active
af63791d-6032-4157-81f9-e83852cc5afc,0db180fe-f45b-4077-8844-a674ce474b99,courant,2015-05-09,active
0151291c-d909-4fad-816f-8af613b61e65,8ca503f9-8bf9-44ca-bffe-e7646317eeec,courant,2013-08-15,active
9e14c31b-33db-444b-a7c1-7a633e36e640,068934a4-7dd6-4ea5-b5f3-6c3f21114398,courant,2020-05-15,active
31689140-2594-4678-b7c3-77a1e6041631,2d9f0eb4-58e1-4592-aedb-1a1198323b96,courant,2012-07-02,active
435872dd-f0b9-4ce3-99ba-6a015bb3cd91,3764a4bf-e138-4377-bcfe-880f4ac36c85,courant,2019-12-23,active
3fc1ade5-31d1-422f-b5f5-4dad624d8cb3,27b694d9-13a6-441c-b24e-d5e73b7a400f,courant,2015-03-13,active
2d3c0e70-e02a-4bfd-b649-c26677330ca1,53936a43-229a-44cb-8e03-4b68fa18be88,courant,2015-10-13,active
22c384f4-b5e4-4bce-a8b4-16494e509358,3821516a-4797-4223-bc3e-6de4d671a971,courant,2014-06-22,active
f1d9c706-01c3-4a4f-8d3e-12363b4ccf54,f577016a-b3a8-4a83-8a64-e1dd23a22321,courant,2019-09-16,active
572adb2c-c5b2-4555-b584-7d7e3ebbb030,e1c05671-26a5-420c-ba17-315c5e9d67a6,courant,2019-03-14,active
bcfa60a7-ddbe-4d83-aea0-895ae572f107,27e94432-bee5-4779-a76d-f6e07543d472,courant,2022-10-26,active
f920298e-3efe-4689-ab6f-406011d5b3c4,0354ef3b-f19c-4e61-8844-75724da1c405,courant,2021-04-12,active
d3673a91-342d-4282-8ef3-a8cc0b62f017,2c44aaf0-6c83-4265-a435-a37606bd8801,courant,2018-10-14,active
74eaa2af-ade6-4e7d-9a01-d3379c71ee6f,247660f7-1e20-4cd1-ba21-03d2d9d41f70,courant,2021-12-23,active
b31d7bfc-df5f-47da-8e72-3a3406974e9e,69fe6c44-b16e-4e7d-9d35-5a01f8aef2a0,courant,2013-04-30,active
061d30bc-cd1a-445d-bcaf-de17bf6ba0d2,f1abe195-db9f-4c54-b1b2-55619e79275c,courant,2021-02-04,active
780a2d7c-6eb7-48ce-a166-b9d208837a65,92bdfc58-ae5f-4d5d-bc9c-b901633f74ca,courant,2018-08-13,active
5bd90429-3bdc-4f90-b98a-97612672d80d,c37eee60-9e84-4538-bdca-c17cf77841d9,courant,2015-10-06,active
795ca40f-8abd-4a62-b493-ff073dcb9d04,94d4e549-d108-499d-997c-c24a9d278370,courant,2022-02-20,active
e8fb8f76-639e-4570-9bb2-42dca07727a9,c1cf8cf1-b459-4bfa-8250-653c452453e8,courant,2015-03-05,active
8abb0603-8d20-40c7-bfde-0ffb4b32eac2,f8535df4-18c1-4546-bd66-05e5cf26891c,courant,2017-02-13,active
0ed4c296-c845-4a3c-a06a-b7102d6b859e,cad7d333-6e1d-42c6-a6aa-b65d1b3bec19,courant,2015-06-21,active
46097bb0-a753-4dc6-8169-23aedf79391a,523381e9-1be8-4d0b-80ac-88faa422397f,courant,2018-01-03,active
414b4280-6503-45e2-a0ef-89b5b3a9c115,39231756-862e-407e-a955-003737b87220,courant,2011-07-31,active
93bbf5dc-4bc7-4408-86ed-b1716d80d1d0,dfe8b882-66c2-4a64-b23a-e9a28dc42c67,courant,2016-07-26,active
c7cd2194-4842-46d5-8f59-822f66a197b9,ef464135-94c0-4e1e-9bcc-19b013be546f,courant,2011-09-30,active
c39f18dc-4599-4d3b-a978-7cba1f2e511e,51d63420-4bf0-4377-b1e3-7478d5b89c57,courant,2022-08-30,active
5b14c3dd-2be6-43c6-bbce-c7082fd81cc1,f79e6cd1-dfc3-43e9-9b17-7cfd696b04dd,courant,2016-12-16,active
50a74d2a-8c25-488b-b79d-90e085da9079,f4fae29a-2b06-4d84-b340-905113bd362e,courant,2012-07-02,active
9e42a239-f4dd-4de9-95cb-e1f0f8a3ba4e,f1e0370c-6756-4ed5-937c-3d3876caf86f,courant,2013-06-13,active
ca863843-9906-4abc-8a47-c9b63f8e91b2,3515a92e-1cc8-4218-9850-969e1ad7808c,courant,2011-05-27,active
0496015f-db92-47fa-87e9-600c1bdfb9ca,d6386a33-38a0-4250-8730-cd9be492c6ea,courant,2016-04-09,active
f250eb6a-713b-49e2-9d59-2c3aba4afc98,082869e9-65a7-400c-84d0-57af739b804c,courant,2012-06-16,active
2dc8437a-db14-4816-bd17-ddef6d78ab87,cb7e6e12-b210-4174-bcce-cd3824961992,courant,2016-02-27,active
678ba0ca-1f3c-40dc-8968-349fb30476b1,d2b8bfa9-3d62-4632-ac19-05136c823c53,courant,2014-06-15,active
b958e344-6dca-49fa-88e8-cfc8007f2bac,05b1500a-aad1-484a-a4c1-9f5a45d63972,courant,2013-09-20,active
29782e36-f52c-4388-8720-a2312d372238,c4a06c4c-2a12-4c70-ad07-36eb80304d23,courant,2014-03-29,active
b8a0ad58-4793-4d3a-81f4-1ceb6024274e,189ddda2-0cb7-40fd-a827-b9d9308a1a7f,courant,2015-10-19,active
6a6234f7-4245-4fd0-97ff-02cb405e8cd3,71c24d03-e857-44cc-afec-ffaf1006b7af,courant,2017-09-23,active
c5537095-197d-416e-a743-b6ac983cd5dd,d35e1971-030a-45e6-ae9c-f3465965518a,courant,2022-05-03,active
3f8a835e-c5ad-483f-a199-1bd60eaf4ac9,4f8bf7b5-1b20-4b9a-8ec1-0810653a9f85,courant,2018-09-09,active
402157b5-0f61-4ac1-b22f-2e37e78090e2,ccce8fd5-c155-4335-a2dc-21999bfa8d2c,courant,2013-08-24,active
74a36591-326d-45f2-91b0-e95d5a7e4d9c,0be34139-c4a0-4594-8d37-82e41ef4fa00,courant,2022-02-27,active
1ea4ea8a-9f67-4218-b64f-482d754e619f,0b87ecb1-70e9-4b60-b05b-d15a5721919b,courant,2021-06-07,active
cc36c1f7-e05c-48b6-a4e4-86ae90436bd0,87f4c1e2-a38f-42df-afac-d6a2da1ef45d,courant,2012-10-20,active
b499fb67-cbfb-4fca-90e5-9f9c4bd7f429,20574b14-cab9-43ad-bfdf-c98b219b7c8f,courant,2015-08-18,active
e8bfadcc-7b5f-4ec6-8ca3-6c3294d05e71,9ff23ff6-44ee-4ccc-80f2-7252b4b396fc,courant,2017-05-25,active
77d34910-ca9f-4f12-9765-03bf82e3b45c,7ed060fb-6eb6-4ec8-9ff1-987d4927963f,courant,2016-04-23,active
a3a68d60-e265-409b-93ba-ce843be31b69,6d3b6249-b07c-4486-af80-1eb023cc339d,courant,2010-03-04,active
c21b3c63-4f72-4588-9f92-a0ca4b2605c8,9024e14b-64d5-4785-8749-724c83e46d1c,courant,2021-08-13,active
c66b7287-8231-44fc-9e83-afa5bee9098f,2cbd4616-1bfc-48ee-9e78-850b7b25d318,courant,2017-08-07,active
8d700954-d69b-404c-a33c-ec6b67af848c,876ec757-b84f-46fd-ab2a-8b71005b60ff,courant,2016-06-06,active
80e7c89c-fef9-4ea6-b969-8ee5bfa928eb,376ca014-26be-4606-b381-22892c689f5a,courant,2015-01-15,active
03adcbbd-d87a-4901-b571-8c5d94486ff9,6e69091c-3017-4244-9cf6-cca52542f02b,courant,2014-02-07,active
1d362135-76c2-401d-8beb-113a2ed68fef,34ca6450-57bc-4207-85f3-fe800b5497fc,courant,2019-07-04,active
9cf2b149-a894-4bde-9a4d-244e929dd9d8,2224b810-6019-437e-adfe-58a49234445e,courant,2021-01-16,active
dcb89b30-c6d7-4e6f-9cb9-e7efcbcb4a62,9e6b6da0-1f48-4bd7-8da6-702f31481d44,courant,2016-06-04,active
1f5a98d4-428b-4324-8d95-82565d7e30de,ba09fcf5-3c5d-425d-b847-aade719ab42f,courant,2018-05-31,active
92aa5a0f-2dc3-450e-9a90-67f157a8cbbc,8311a3f6-f7d0-462f-837d-3b2b00ea0637,courant,2015-09-25,active
389a43b0-e43c-4d46-a351-bf30c838db2d,7fcce62d-582f-4f9a-bec2-2004e8d87fb8,courant,2014-08-04,active
79f421e9-f5c6-4085-829c-f2c2fc3db01b,c25b82a3-dd87-4ec4-877b-3c31da77c58f,courant,2021-02-01,active
ad1d954b-9fcf-4842-9bc7-8465fc0f4edc,50ff0c12-ae2b-4935-a605-2fb58253ebf7,courant,2020-06-21,active
b40e7595-eee6-48d5-b688-d10b08606bdc,0aa9219a-fd28-4740-acaa-87a476dff947,courant,2016-03-21,active
c0055e5b-340e-4696-bbfc-c2aa3a26b45c,b2e4c7ac-0a65-4e7f-95c3-2d711a147c40,courant,2021-01-23,active
fa96d665-3f7d-44fa-9a3f-dbdead4d9cf9,5055939c-4a38-4be5-9531-26104e828a3b,courant,2020-06-14,active
5e942622-e772-484d-82bd-a43f993add50,0dfc252e-2afe-4a90-897f-604eaff34022,courant,2011-03-25,active
e34921b5-abb0-47e7-9cc5-e4144fe75368,6eac0d28-68e0-43fa-982b-5ec3cf3f3cea,courant,2020-01-29,active
87f4e484-4a4d-4458-9694-bcec752ea93d,f1b5a26a-ccff-40f2-9315-483001469c82,courant,2019-04-12,active
7b53a995-7085-4c37-9784-b30833f2160a,5b19adfe-aee7-4a87-9948-556ec7a7257c,courant,2021-05-17,active
177f98e1-b4ea-4142-a321-8968a8b4cbf3,206686ed-d62c-4df0-9f10-b6771794c923,courant,2017-12-15,active
7fb2d837-0b3c-49c4-b946-acb021789c25,ac27ba4a-69ea-4cff-91bd-39a191cc29c8,courant,2016-11-18,active
a01dc653-f9e3-4efe-9f4e-80590324e15c,aafc8752-1d99-419b-a6fe-b2bb784a986d,courant,2012-01-31,active
81c0c4f9-0506-48a6-8ab2-2eb553f98216,8a2575f6-464b-403a-be3a-a45d8e8dde72,courant,2013-08-29,active
fcb22aaf-9c15-4f98-b216-ba0866d900de,217927f7-7f83-4938-a92f-ba32210ca7ff,courant,2018-01-22,active
4f87ebb4-8700-4570-87c7-354b2139e3b4,b3612b1b-13bc-4591-9335-f0621d617830,courant,2010-07-04,active
4c899b92-7404-40a5-81a6-8b84fc63fbde,60257183-6a6f-4a93-966e-f0c0b72b0aaf,courant,2020-07-30,active
f2032839-47fe-472c-9b32-9f1cab52077b,bbb3725e-b0b8-442a-8971-2cb75462d530,courant,2020-03-15,active
e173268a-e384-43d4-9d1d-ae9312626625,1488434a-d40d-417c-bcd3-996cb63818be,courant,2016-05-20,active
694432f3-0a23-4c75-8f4d-fd94dae25a2b,32507116-f412-4bbb-9471-8cc48e2e14fa,courant,2019-07-22,active
cee09f5b-43a9-4ac3-bac0-17cf877cf2d8,5971b75f-49d5-45df-9c17-ec4b32124ff8,courant,2022-03-18,active
fceff078-c957-443d-9389-5253641ab748,bf77f99a-e96e-429e-bf82-ea1e1a3396fd,courant,2021-02-19,active
d2a71054-fdd8-4378-9248-c5ce45539d9d,42d81a6d-45a1-4c6f-9750-51b89e94500a,courant,2010-12-21,active
6e6e0fd4-07fd-46f5-b59a-d25203327a64,db4ee83d-2779-4a11-a48d-6291ebc9cf4d,courant,2017-09-11,active
bebd21f2-4631-4f08-9478-b13de111a2c9,31e968ed-9644-4507-8deb-3a09e6e7ab64,courant,2018-07-27,active
bf52be98-f6de-40c1-b52d-237fd63b2943,678594b1-ca7a-4f47-88d9-1e4f1b1fccc5,courant,2015-03-09,active
d8b44c39-33eb-44bf-b991-7abff4d60a56,f117fc45-ab17-47bf-a5db-678e700744da,courant,2011-09-29,active
aff1f883-a78d-4c9a-9031-c9cef9030f6a,c2cda9da-1ab5-450a-9254-b8563798a6a3,courant,2018-05-29,active
35a41ecd-4265-4119-87fa-052ed62f52c3,422fa144-05ef-4ee5-bcc1-3183f1ea2ca3,courant,2015-02-21,active
686f9478-5aab-40f3-b938-e8aa1bf9a8c3,035afcf3-1573-4336-a8cc-f8bfe2fd984d,courant,2010-09-03,active
bf873480-1bd7-45ba-9036-b0cfbdfcdb31,b8b81a15-2693-44dc-b117-134fa23ea2b6,courant,2015-10-05,active
d02c89f2-1937-4c48-9f56-aa2e1e976713,fd9eb0d6-96c5-4870-ace8-d783953b178a,courant,2018-03-05,active
098eac0b-85be-40b0-869f-d00b8cc5bc21,39626112-f142-4ef4-8263-dcf94bf425c1,courant,2018-04-21,active
